,class,operation,time
108,honest,sign,5
109,honest,sign,6
110,honest,sign,9
111,honest,sign,4
112,honest,sign,8
113,honest,sign,1
114,honest,sign,5
115,honest,sign,4
116,honest,sign,3
117,honest,sign,4
118,honest,sign,3
119,honest,sign,14
120,honest,sign,10
121,honest,sign,2
122,honest,sign,2
123,honest,sign,9
124,honest,sign,5
125,honest,sign,3
126,honest,sign,2
127,honest,sign,2
128,honest,sign,4
129,honest,sign,4
130,honest,sign,7
131,honest,sign,4
132,honest,sign,8
133,honest,sign,9
134,honest,sign,1
135,honest,sign,12
136,honest,sign,16
137,honest,sign,7
138,honest,sign,1
139,honest,sign,4
140,honest,sign,4
141,honest,sign,2
142,honest,sign,11
143,honest,sign,1
144,honest,sign,4
145,honest,sign,1
146,honest,sign,2
147,honest,sign,1
148,honest,sign,1
149,honest,sign,2
150,honest,sign,17
151,honest,sign,2
152,honest,sign,7
153,honest,sign,2
154,honest,sign,8
155,honest,sign,4
156,honest,sign,1
157,honest,sign,3
158,honest,sign,8
159,honest,sign,7
160,honest,sign,20
161,honest,sign,10
162,honest,sign,3
163,honest,sign,5
164,honest,sign,6
165,honest,sign,7
166,honest,sign,20
167,honest,sign,1
168,honest,sign,3
169,honest,sign,14
170,honest,sign,1
171,honest,sign,9
172,honest,sign,15
173,honest,sign,7
174,honest,sign,7
175,honest,sign,2
176,honest,sign,1
177,honest,sign,2
178,honest,sign,9
179,honest,sign,2
180,honest,sign,4
181,honest,sign,5
182,honest,sign,5
183,honest,sign,1
184,honest,sign,1
185,honest,sign,4
186,honest,sign,2
187,honest,sign,5
188,honest,sign,3
189,honest,sign,4
190,honest,sign,10
191,honest,sign,8
192,honest,sign,2
193,honest,sign,2
194,honest,sign,12
195,honest,sign,2
196,honest,sign,1
197,honest,sign,5
198,honest,sign,5
199,honest,sign,5
200,honest,sign,7
201,honest,sign,1
202,honest,sign,3
203,honest,sign,1
204,honest,sign,7
205,honest,sign,3
206,honest,sign,1
207,honest,sign,7
208,honest,sign,3
209,honest,sign,4
210,honest,sign,3
211,honest,sign,11
212,honest,sign,1
213,honest,sign,8
214,honest,sign,3
215,honest,sign,1
216,honest,sign,3
217,honest,sign,6
218,honest,sign,6
219,honest,sign,3
220,honest,sign,1
221,honest,sign,10
222,honest,sign,1
223,honest,sign,3
224,honest,sign,1
225,honest,sign,6
226,honest,sign,1
227,honest,sign,15
228,honest,sign,3
229,honest,sign,7
230,honest,sign,1
231,honest,sign,1
232,honest,sign,9
233,honest,sign,1
234,honest,sign,4
235,honest,sign,10
236,honest,sign,9
237,honest,sign,11
238,honest,sign,1
239,honest,sign,7
240,honest,sign,3
241,honest,sign,7
242,honest,sign,1
243,honest,sign,9
244,honest,sign,1
245,honest,sign,2
246,honest,sign,2
247,honest,sign,2
248,honest,sign,5
249,honest,sign,11
250,honest,sign,1
251,honest,sign,10
252,honest,sign,1
253,honest,sign,3
254,honest,sign,9
255,honest,sign,5
256,honest,sign,9
257,honest,sign,9
258,honest,sign,10
259,honest,sign,7
260,honest,sign,2
261,honest,sign,2
262,honest,sign,1
263,honest,sign,9
264,honest,verify,114
265,honest,verify,123
266,honest,verify,137
267,honest,verify,4
268,honest,verify,124
269,honest,verify,133
270,honest,verify,106
271,honest,verify,143
272,honest,verify,135
273,honest,verify,137
274,honest,verify,15
275,honest,verify,101
276,honest,verify,130
277,honest,verify,78
278,honest,verify,133
279,honest,verify,121
280,honest,verify,141
281,honest,verify,116
282,honest,verify,106
283,honest,verify,140
284,honest,verify,77
285,honest,verify,115
286,honest,verify,126
287,honest,verify,138
288,honest,verify,90
289,honest,verify,114
290,honest,verify,136
291,honest,verify,101
292,honest,verify,138
293,honest,verify,119
294,honest,verify,104
295,honest,verify,81
296,honest,verify,69
297,honest,verify,90
298,honest,verify,88
299,honest,verify,131
300,honest,verify,96
301,honest,verify,141
302,honest,verify,106
303,honest,verify,115
304,honest,verify,142
305,honest,verify,131
306,honest,verify,118
307,honest,verify,99
308,honest,verify,125
309,honest,verify,111
310,honest,verify,131
311,honest,verify,121
312,honest,verify,98
313,honest,verify,117
314,honest,verify,129
315,honest,verify,110
316,honest,verify,102
317,honest,verify,133
318,honest,verify,92
319,honest,verify,135
320,honest,verify,31
321,honest,verify,132
322,honest,verify,106
323,honest,verify,102
324,honest,verify,122
325,honest,verify,122
326,honest,verify,104
327,honest,verify,82
328,honest,verify,103
329,honest,verify,146
330,honest,verify,137
331,honest,verify,134
332,honest,verify,68
333,honest,verify,33
334,honest,verify,136
335,honest,verify,118
336,honest,verify,113
337,honest,verify,120
338,honest,verify,129
339,honest,verify,121
340,honest,verify,162
341,honest,verify,119
342,honest,verify,107
343,honest,verify,116
344,honest,verify,141
345,honest,verify,147
346,honest,verify,102
347,honest,verify,103
348,honest,verify,98
349,honest,verify,138
350,honest,verify,76
351,honest,verify,96
352,honest,verify,87
353,honest,verify,4
354,honest,verify,132
355,honest,verify,112
356,honest,verify,116
357,honest,verify,125
358,honest,verify,74
359,honest,verify,128
360,honest,verify,128
361,honest,verify,115
362,honest,verify,79
363,honest,verify,115
364,honest,verify,130
365,honest,verify,37
366,honest,verify,80
367,honest,verify,125
368,honest,verify,107
369,honest,verify,92
370,honest,verify,82
371,honest,verify,133
372,honest,verify,107
373,honest,verify,116
374,honest,verify,104
375,honest,verify,121
376,honest,verify,135
377,honest,verify,112
378,honest,verify,110
379,honest,verify,119
380,honest,verify,134
381,honest,verify,136
382,honest,verify,122
383,honest,verify,129
384,honest,verify,110
385,honest,verify,117
386,honest,verify,98
387,honest,verify,25
388,honest,verify,118
389,honest,verify,69
390,honest,verify,98
391,honest,verify,71
392,honest,verify,132
393,honest,verify,93
394,honest,verify,119
395,honest,verify,84
396,honest,verify,90
397,honest,verify,126
398,honest,verify,113
399,honest,verify,120
400,honest,verify,92
401,honest,verify,142
402,honest,verify,90
403,honest,verify,115
404,honest,verify,116
405,honest,verify,130
406,honest,verify,116
407,honest,verify,136
408,honest,verify,135
409,honest,verify,102
410,honest,verify,111
411,honest,verify,105
412,honest,verify,145
413,honest,verify,142
414,honest,verify,47
415,honest,verify,113
416,honest,verify,126
417,honest,verify,106
418,honest,verify,127
419,honest,verify,104
420,honest,verify,130
421,honest,verify,96
422,honest,verify,149
423,honest,verify,142
424,honest,verify,117
425,honest,verify,135
426,honest,verify,85
427,honest,verify,142
428,honest,verify,102
429,honest,verify,140
430,honest,verify,28
431,honest,verify,121
432,honest,verify,109
433,honest,verify,114
434,honest,verify,54
435,honest,verify,138
436,honest,verify,116
437,honest,verify,133
438,honest,verify,115
439,honest,verify,133
440,honest,verify,115
441,honest,verify,135
442,honest,verify,137
443,honest,verify,122
444,honest,verify,106
445,honest,verify,112
446,honest,verify,129
447,honest,verify,23
448,honest,verify,124
449,honest,verify,62
450,honest,verify,129
451,honest,verify,129
452,honest,verify,142
453,honest,verify,130
454,honest,verify,92
455,honest,verify,134
456,honest,verify,99
457,honest,verify,115
458,honest,verify,77
459,honest,verify,130
460,honest,verify,108
461,honest,verify,125
462,honest,verify,130
463,honest,verify,116
464,honest,verify,100
465,honest,verify,125
466,honest,verify,95
467,honest,verify,128
468,honest,verify,110
469,honest,verify,106
470,honest,verify,122
471,honest,verify,141
472,honest,verify,117
473,honest,verify,122
474,honest,verify,101
475,honest,verify,102
476,honest,verify,121
477,honest,verify,128
478,honest,verify,144
479,honest,verify,103
480,honest,verify,127
481,honest,verify,117
482,honest,verify,134
483,honest,verify,116
484,honest,verify,114
485,honest,verify,100
486,honest,verify,134
487,honest,verify,133
488,honest,verify,115
489,honest,verify,124
490,honest,verify,69
491,honest,verify,114
492,honest,verify,125
493,honest,verify,98
494,honest,verify,111
495,honest,verify,129
496,honest,verify,137
497,honest,verify,122
498,honest,verify,110
499,honest,verify,115
500,honest,verify,124
501,honest,verify,137
502,honest,verify,78
503,honest,verify,130
504,honest,verify,127
505,honest,verify,135
506,honest,verify,120
507,honest,verify,126
508,honest,verify,137
509,honest,verify,122
510,honest,verify,99
511,honest,verify,124
512,honest,verify,132
513,honest,verify,104
514,honest,verify,121
515,honest,verify,108
516,honest,verify,112
517,honest,verify,100
518,honest,verify,118
519,honest,verify,113
520,honest,verify,122
521,honest,verify,85
522,honest,verify,54
523,honest,verify,93
524,honest,verify,111
525,honest,verify,116
526,honest,verify,140
527,honest,verify,124
528,honest,verify,94
529,honest,verify,113
530,honest,verify,83
531,honest,verify,113
532,honest,verify,141
533,honest,verify,118
534,honest,verify,86
535,honest,verify,139
536,honest,verify,134
537,honest,verify,130
538,honest,verify,117
539,honest,verify,145
540,honest,verify,130
541,honest,verify,103
542,honest,verify,121
543,honest,verify,92
544,honest,verify,96
545,honest,verify,110
546,honest,verify,64
547,honest,verify,133
548,honest,verify,77
549,honest,verify,108
550,honest,verify,126
551,honest,verify,122
552,honest,verify,105
553,honest,verify,112
554,honest,verify,96
555,honest,verify,138
556,honest,verify,148
557,honest,verify,116
558,honest,verify,88
559,honest,verify,138
560,honest,verify,138
561,honest,verify,104
562,honest,verify,131
563,honest,verify,128
564,honest,verify,122
565,honest,verify,113
566,honest,verify,117
567,honest,verify,110
568,honest,verify,111
569,honest,verify,76
570,honest,verify,140
571,honest,verify,143
572,honest,verify,132
573,honest,verify,122
574,honest,verify,103
575,honest,verify,143
576,honest,verify,149
577,honest,verify,120
578,honest,verify,132
579,honest,verify,65
580,honest,verify,150
581,honest,verify,135
582,honest,verify,125
583,honest,verify,106
584,honest,verify,46
585,honest,verify,69
586,honest,verify,100
587,honest,verify,140
588,honest,verify,114
589,honest,verify,83
590,honest,verify,110
591,honest,verify,131
592,honest,verify,150
593,honest,verify,124
594,honest,verify,106
595,honest,verify,131
596,honest,verify,120
597,honest,verify,143
598,honest,verify,112
599,honest,verify,136
600,honest,verify,136
601,honest,verify,124
602,honest,verify,89
603,honest,verify,114
604,honest,verify,132
605,honest,verify,119
606,honest,verify,110
607,honest,verify,125
608,honest,verify,130
609,honest,verify,105
610,honest,verify,121
611,honest,verify,133
612,honest,verify,100
613,honest,verify,124
614,honest,verify,127
615,honest,verify,132
616,honest,verify,54
617,honest,verify,118
618,honest,verify,151
619,honest,verify,118
620,honest,verify,152
621,honest,verify,119
622,honest,verify,105
623,honest,verify,137
624,honest,verify,151
625,honest,verify,133
626,honest,verify,144
627,honest,verify,127
628,honest,verify,111
629,honest,verify,81
630,honest,verify,144
631,honest,verify,114
632,honest,verify,125
633,honest,verify,113
634,honest,verify,144
635,honest,verify,74
636,honest,verify,107
637,honest,verify,96
638,honest,verify,76
639,honest,verify,102
640,honest,verify,103
641,honest,verify,94
642,honest,verify,132
643,honest,verify,117
644,honest,verify,92
645,honest,verify,135
646,honest,verify,140
647,smart,sign,158
648,smart,sign,150
649,smart,sign,152
650,smart,sign,156
651,smart,sign,149
652,smart,sign,153
653,smart,sign,127
654,smart,sign,161
655,smart,sign,149
656,smart,sign,153
657,smart,sign,153
658,smart,sign,73
659,smart,sign,152
660,smart,sign,156
661,smart,sign,151
662,smart,sign,151
663,smart,sign,155
664,smart,sign,149
665,smart,sign,152
666,smart,sign,154
667,smart,sign,152
668,smart,sign,150
669,smart,sign,158
670,smart,sign,167
671,smart,sign,88
672,smart,sign,158
673,smart,sign,150
674,smart,sign,158
675,smart,sign,155
676,smart,sign,154
677,smart,sign,150
678,smart,sign,149
679,smart,sign,154
680,smart,sign,148
681,smart,sign,154
682,smart,sign,166
683,smart,sign,158
684,smart,sign,155
685,smart,sign,153
686,smart,sign,150
687,smart,sign,147
688,smart,sign,156
689,smart,sign,96
690,smart,sign,144
691,smart,sign,161
692,smart,sign,147
693,smart,sign,149
694,smart,sign,151
695,smart,sign,151
696,smart,sign,151
697,smart,sign,156
698,smart,sign,154
699,smart,sign,150
700,smart,sign,157
701,smart,sign,150
702,smart,sign,158
703,smart,sign,149
704,smart,sign,155
705,smart,sign,150
706,smart,sign,145
707,smart,sign,153
708,smart,sign,146
709,smart,sign,150
710,smart,sign,151
711,smart,sign,150
712,smart,sign,147
713,smart,sign,151
714,smart,sign,149
715,smart,sign,152
716,smart,sign,153
717,smart,sign,150
718,smart,sign,154
719,smart,sign,84
720,smart,sign,118
721,smart,sign,150
722,smart,sign,153
723,smart,sign,153
724,smart,sign,154
725,smart,sign,80
726,smart,sign,151
727,smart,sign,153
728,smart,sign,160
729,smart,sign,150
730,smart,sign,148
731,smart,sign,153
732,smart,sign,147
733,smart,sign,149
734,smart,sign,153
735,smart,sign,155
736,smart,sign,134
737,smart,sign,161
738,smart,sign,149
739,smart,sign,28
740,smart,sign,151
741,smart,sign,153
742,smart,sign,79
743,smart,sign,150
744,smart,sign,147
745,smart,sign,145
746,smart,sign,169
747,smart,sign,153
748,smart,sign,149
749,smart,sign,151
750,smart,sign,155
751,smart,sign,120
752,smart,sign,153
753,smart,sign,153
754,smart,sign,149
755,smart,sign,155
756,smart,sign,150
757,smart,sign,154
758,smart,sign,160
759,smart,sign,153
760,smart,sign,127
761,smart,sign,151
762,smart,sign,163
763,smart,sign,152
764,smart,sign,152
765,smart,sign,150
766,smart,sign,120
767,smart,sign,154
768,smart,sign,151
769,smart,sign,153
770,smart,sign,157
771,smart,sign,147
772,smart,sign,152
773,smart,sign,149
774,smart,sign,151
775,smart,sign,147
776,smart,sign,151
777,smart,sign,157
778,smart,sign,170
779,smart,sign,162
780,smart,sign,51
781,smart,sign,129
782,smart,sign,154
783,smart,sign,153
784,smart,sign,65
785,smart,sign,149
786,smart,sign,155
787,smart,sign,149
788,smart,sign,151
789,smart,sign,150
790,smart,sign,153
791,smart,sign,88
792,smart,sign,149
793,smart,sign,154
794,smart,sign,72
795,smart,sign,110
796,smart,sign,151
797,smart,sign,167
798,smart,sign,155
799,smart,sign,151
800,smart,sign,150
801,smart,sign,155
802,smart,sign,151
803,smart,sign,154
804,smart,sign,152
805,smart,sign,159
806,smart,sign,153
807,smart,sign,160
808,smart,sign,68
809,smart,sign,151
810,smart,sign,149
811,smart,sign,162
812,smart,sign,151
813,smart,sign,154
814,smart,sign,154
815,smart,sign,151
816,smart,sign,151
817,smart,sign,157
818,smart,sign,150
819,smart,sign,150
820,smart,sign,150
821,smart,sign,157
822,smart,sign,148
823,smart,sign,149
824,smart,sign,152
825,smart,sign,149
826,smart,sign,155
827,smart,sign,160
828,smart,sign,167
829,smart,sign,27
830,smart,sign,158
831,smart,sign,152
832,smart,sign,162
833,smart,sign,153
834,smart,sign,149
835,smart,sign,150
836,smart,sign,153
837,smart,sign,157
838,smart,sign,151
839,smart,sign,73
840,smart,sign,155
841,smart,sign,151
842,smart,sign,155
843,smart,sign,149
844,smart,sign,155
845,smart,sign,152
846,smart,sign,155
847,smart,sign,160
848,smart,sign,157
849,smart,sign,160
850,smart,sign,79
851,smart,sign,154
852,smart,sign,44
853,smart,sign,150
854,smart,sign,147
855,smart,sign,153
856,smart,sign,154
857,smart,sign,149
858,smart,sign,151
859,smart,sign,149
860,smart,sign,149
861,smart,sign,74
862,smart,sign,156
863,smart,sign,148
864,smart,sign,155
865,smart,sign,154
866,smart,sign,152
867,smart,sign,156
868,smart,sign,152
869,smart,sign,156
870,smart,sign,152
871,smart,sign,155
872,smart,sign,161
873,smart,sign,150
874,smart,sign,157
875,smart,sign,152
876,smart,sign,154
877,smart,sign,148
878,smart,sign,151
879,smart,sign,152
880,smart,sign,151
881,smart,sign,150
882,smart,sign,153
883,smart,sign,151
884,smart,sign,164
885,smart,sign,156
886,smart,sign,155
887,smart,sign,152
888,smart,sign,151
889,smart,sign,152
890,smart,sign,148
891,smart,sign,148
892,smart,sign,162
893,smart,sign,153
894,smart,sign,121
895,smart,sign,154
896,smart,sign,159
897,smart,sign,160
898,smart,sign,148
899,smart,sign,148
900,smart,sign,149
901,smart,sign,152
902,smart,sign,153
903,smart,sign,148
904,smart,sign,151
905,smart,sign,167
906,smart,sign,167
907,smart,sign,156
908,smart,sign,6
909,smart,sign,150
910,smart,sign,156
911,smart,sign,92
912,smart,sign,160
913,smart,sign,159
914,smart,sign,154
915,smart,sign,149
916,smart,sign,151
917,smart,sign,149
918,smart,sign,158
919,smart,sign,154
920,smart,sign,151
921,smart,sign,91
922,smart,sign,150
923,smart,sign,150
924,smart,sign,150
925,smart,sign,152
926,smart,sign,151
927,smart,sign,153
928,smart,sign,150
929,smart,sign,158
930,smart,sign,150
931,smart,sign,151
932,smart,sign,152
933,smart,sign,156
934,smart,sign,150
935,smart,sign,146
936,smart,sign,158
937,smart,sign,152
938,smart,sign,160
939,smart,sign,154
940,smart,sign,149
941,smart,sign,151
942,smart,sign,162
943,smart,sign,155
944,smart,sign,156
945,smart,sign,158
946,smart,sign,153
947,smart,sign,166
948,smart,sign,156
949,smart,sign,158
950,smart,sign,157
951,smart,sign,148
952,smart,sign,146
953,smart,sign,149
954,smart,sign,146
955,smart,sign,157
956,smart,sign,154
957,smart,sign,148
958,smart,sign,139
959,smart,sign,149
960,smart,sign,147
961,smart,sign,157
962,smart,sign,149
963,smart,sign,153
964,smart,sign,156
965,smart,sign,152
966,smart,sign,141
967,smart,sign,151
968,smart,sign,151
969,smart,sign,148
970,smart,sign,152
971,smart,sign,153
972,smart,sign,150
973,smart,sign,150
974,smart,sign,153
975,smart,sign,150
976,smart,sign,146
977,smart,sign,163
978,smart,sign,152
979,smart,sign,158
980,smart,sign,149
981,smart,sign,148
982,smart,sign,153
983,smart,sign,153
984,smart,sign,149
985,smart,sign,158
986,smart,sign,151
987,smart,sign,162
988,smart,sign,155
989,smart,sign,70
990,smart,sign,148
991,smart,sign,146
992,smart,sign,153
993,smart,sign,152
994,smart,sign,154
995,smart,sign,148
996,smart,sign,150
997,smart,sign,150
998,smart,sign,151
999,smart,sign,149
1000,smart,sign,152
1001,smart,sign,151
1002,smart,sign,161
1003,smart,sign,169
1004,smart,sign,153
1005,smart,sign,160
1006,smart,sign,149
1007,smart,sign,150
1008,smart,sign,138
1009,smart,sign,151
1010,smart,sign,157
1011,smart,sign,11
1012,smart,sign,154
1013,smart,sign,149
1014,smart,sign,157
1015,smart,sign,157
1016,smart,sign,149
1017,smart,sign,156
1018,smart,sign,154
1019,smart,sign,149
1020,smart,sign,150
1021,smart,sign,153
1022,smart,sign,152
1023,smart,sign,154
1024,smart,sign,165
1025,smart,sign,151
1026,smart,sign,154
1027,smart,sign,158
1028,smart,sign,150
1029,smart,sign,151
1030,smart,sign,155
1031,smart,sign,149
1032,smart,sign,152
1033,smart,sign,154
1034,smart,verify,158
1035,smart,verify,150
1036,smart,verify,152
1037,smart,verify,156
1038,smart,verify,149
1039,smart,verify,153
1040,smart,verify,127
1041,smart,verify,161
1042,smart,verify,150
1043,smart,verify,153
1044,smart,verify,153
1045,smart,verify,73
1046,smart,verify,152
1047,smart,verify,156
1048,smart,verify,151
1049,smart,verify,151
1050,smart,verify,155
1051,smart,verify,149
1052,smart,verify,152
1053,smart,verify,154
1054,smart,verify,152
1055,smart,verify,150
1056,smart,verify,160
1057,smart,verify,167
1058,smart,verify,89
1059,smart,verify,159
1060,smart,verify,150
1061,smart,verify,158
1062,smart,verify,155
1063,smart,verify,154
1064,smart,verify,150
1065,smart,verify,149
1066,smart,verify,154
1067,smart,verify,148
1068,smart,verify,154
1069,smart,verify,166
1070,smart,verify,158
1071,smart,verify,156
1072,smart,verify,153
1073,smart,verify,150
1074,smart,verify,148
1075,smart,verify,156
1076,smart,verify,96
1077,smart,verify,145
1078,smart,verify,161
1079,smart,verify,147
1080,smart,verify,150
1081,smart,verify,151
1082,smart,verify,151
1083,smart,verify,151
1084,smart,verify,156
1085,smart,verify,154
1086,smart,verify,150
1087,smart,verify,157
1088,smart,verify,150
1089,smart,verify,159
1090,smart,verify,150
1091,smart,verify,160
1092,smart,verify,150
1093,smart,verify,145
1094,smart,verify,153
1095,smart,verify,148
1096,smart,verify,151
1097,smart,verify,151
1098,smart,verify,150
1099,smart,verify,147
1100,smart,verify,151
1101,smart,verify,149
1102,smart,verify,152
1103,smart,verify,153
1104,smart,verify,150
1105,smart,verify,154
1106,smart,verify,84
1107,smart,verify,118
1108,smart,verify,150
1109,smart,verify,153
1110,smart,verify,153
1111,smart,verify,154
1112,smart,verify,80
1113,smart,verify,151
1114,smart,verify,153
1115,smart,verify,160
1116,smart,verify,151
1117,smart,verify,148
1118,smart,verify,153
1119,smart,verify,148
1120,smart,verify,149
1121,smart,verify,153
1122,smart,verify,153
1123,smart,verify,134
1124,smart,verify,161
1125,smart,verify,150
1126,smart,verify,28
1127,smart,verify,151
1128,smart,verify,153
1129,smart,verify,79
1130,smart,verify,150
1131,smart,verify,147
1132,smart,verify,148
1133,smart,verify,169
1134,smart,verify,153
1135,smart,verify,149
1136,smart,verify,151
1137,smart,verify,155
1138,smart,verify,120
1139,smart,verify,152
1140,smart,verify,153
1141,smart,verify,149
1142,smart,verify,155
1143,smart,verify,150
1144,smart,verify,154
1145,smart,verify,160
1146,smart,verify,153
1147,smart,verify,127
1148,smart,verify,151
1149,smart,verify,163
1150,smart,verify,152
1151,smart,verify,153
1152,smart,verify,150
1153,smart,verify,120
1154,smart,verify,154
1155,smart,verify,151
1156,smart,verify,153
1157,smart,verify,158
1158,smart,verify,147
1159,smart,verify,152
1160,smart,verify,152
1161,smart,verify,151
1162,smart,verify,150
1163,smart,verify,152
1164,smart,verify,157
1165,smart,verify,170
1166,smart,verify,161
1167,smart,verify,51
1168,smart,verify,130
1169,smart,verify,154
1170,smart,verify,153
1171,smart,verify,65
1172,smart,verify,149
1173,smart,verify,155
1174,smart,verify,149
1175,smart,verify,151
1176,smart,verify,150
1177,smart,verify,153
1178,smart,verify,88
1179,smart,verify,155
1180,smart,verify,154
1181,smart,verify,71
1182,smart,verify,112
1183,smart,verify,151
1184,smart,verify,167
1185,smart,verify,155
1186,smart,verify,151
1187,smart,verify,150
1188,smart,verify,155
1189,smart,verify,151
1190,smart,verify,157
1191,smart,verify,152
1192,smart,verify,159
1193,smart,verify,153
1194,smart,verify,160
1195,smart,verify,68
1196,smart,verify,151
1197,smart,verify,149
1198,smart,verify,162
1199,smart,verify,151
1200,smart,verify,154
1201,smart,verify,154
1202,smart,verify,151
1203,smart,verify,151
1204,smart,verify,157
1205,smart,verify,150
1206,smart,verify,150
1207,smart,verify,150
1208,smart,verify,158
1209,smart,verify,148
1210,smart,verify,152
1211,smart,verify,152
1212,smart,verify,150
1213,smart,verify,155
1214,smart,verify,160
1215,smart,verify,167
1216,smart,verify,27
1217,smart,verify,159
1218,smart,verify,152
1219,smart,verify,162
1220,smart,verify,153
1221,smart,verify,149
1222,smart,verify,150
1223,smart,verify,153
1224,smart,verify,157
1225,smart,verify,151
1226,smart,verify,73
1227,smart,verify,155
1228,smart,verify,152
1229,smart,verify,155
1230,smart,verify,149
1231,smart,verify,155
1232,smart,verify,152
1233,smart,verify,155
1234,smart,verify,169
1235,smart,verify,157
1236,smart,verify,160
1237,smart,verify,79
1238,smart,verify,154
1239,smart,verify,44
1240,smart,verify,151
1241,smart,verify,147
1242,smart,verify,153
1243,smart,verify,154
1244,smart,verify,149
1245,smart,verify,151
1246,smart,verify,149
1247,smart,verify,149
1248,smart,verify,74
1249,smart,verify,159
1250,smart,verify,148
1251,smart,verify,155
1252,smart,verify,154
1253,smart,verify,152
1254,smart,verify,156
1255,smart,verify,152
1256,smart,verify,156
1257,smart,verify,152
1258,smart,verify,155
1259,smart,verify,161
1260,smart,verify,150
1261,smart,verify,1
1262,smart,verify,157
1263,smart,verify,152
1264,smart,verify,154
1265,smart,verify,149
1266,smart,verify,151
1267,smart,verify,152
1268,smart,verify,151
1269,smart,verify,150
1270,smart,verify,153
1271,smart,verify,152
1272,smart,verify,168
1273,smart,verify,157
1274,smart,verify,155
1275,smart,verify,152
1276,smart,verify,151
1277,smart,verify,152
1278,smart,verify,148
1279,smart,verify,148
1280,smart,verify,162
1281,smart,verify,153
1282,smart,verify,121
1283,smart,verify,154
1284,smart,verify,160
1285,smart,verify,160
1286,smart,verify,148
1287,smart,verify,148
1288,smart,verify,149
1289,smart,verify,152
1290,smart,verify,153
1291,smart,verify,148
1292,smart,verify,151
1293,smart,verify,167
1294,smart,verify,167
1295,smart,verify,156
1296,smart,verify,6
1297,smart,verify,150
1298,smart,verify,156
1299,smart,verify,95
1300,smart,verify,160
1301,smart,verify,159
1302,smart,verify,154
1303,smart,verify,149
1304,smart,verify,151
1305,smart,verify,152
1306,smart,verify,158
1307,smart,verify,154
1308,smart,verify,151
1309,smart,verify,92
1310,smart,verify,150
1311,smart,verify,150
1312,smart,verify,150
1313,smart,verify,152
1314,smart,verify,151
1315,smart,verify,153
1316,smart,verify,150
1317,smart,verify,158
1318,smart,verify,150
1319,smart,verify,151
1320,smart,verify,153
1321,smart,verify,156
1322,smart,verify,150
1323,smart,verify,146
1324,smart,verify,158
1325,smart,verify,152
1326,smart,verify,160
1327,smart,verify,154
1328,smart,verify,149
1329,smart,verify,152
1330,smart,verify,162
1331,smart,verify,155
1332,smart,verify,156
1333,smart,verify,158
1334,smart,verify,153
1335,smart,verify,166
1336,smart,verify,157
1337,smart,verify,158
1338,smart,verify,157
1339,smart,verify,148
1340,smart,verify,149
1341,smart,verify,149
1342,smart,verify,147
1343,smart,verify,157
1344,smart,verify,154
1345,smart,verify,148
1346,smart,verify,139
1347,smart,verify,149
1348,smart,verify,147
1349,smart,verify,157
1350,smart,verify,149
1351,smart,verify,153
1352,smart,verify,157
1353,smart,verify,152
1354,smart,verify,149
1355,smart,verify,151
1356,smart,verify,151
1357,smart,verify,149
1358,smart,verify,152
1359,smart,verify,153
1360,smart,verify,149
1361,smart,verify,150
